Marital_status,App_order,Course,Attendance,Prev_education,Nationality,Mother_education,Father_education,Ed_special,Debtor,Tuition_due,Gender,Scholarship,Age_enrolled,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (grade),Target
Single,1,Tourism,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,Yes,21,no,0,6,12.166666666666666,0,6,11.666666666666666,Dropout
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,8,13.297142857142855,0,8,13.297142857142855,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,20,no,0,6,13.923076923076923,0,6,14.25,Graduate
Single,6,Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.37,0,8,12.833333333333334,Graduate
Single,6,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,5,12.4,0,5,11.0,Enrolled
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,20,no,0,5,15.0,0,5,13.75,Dropout
Single,1,Basic Education,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,yes,Yes,Female,Yes,18,no,0,6,13.333333333333334,0,6,12.571428571428571,Graduate
Single,2,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,20,no,0,5,12.0,0,5,12.625,Enrolled
Single,2,Social Service,Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,22,no,0,6,13.4,0,6,12.2,Graduate
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,0,0.0,0,0,0.0,Enrolled
Single,1,Management(evening attendance),Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,21,no,1,5,11.5,1,5,11.4,Graduate
Single,2,Basic Education,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,18,no,0,7,12.0,0,7,12.166666666666666,Enrolled
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,8,13.485714285714284,0,8,13.485714285714284,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Completed Middle School,Completed Middle School,educational special needs,no,Yes,Female,Yes,18,no,0,6,12.0,0,6,11.285714285714286,Graduate
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,0,0.0,0,0,0.0,Dropout
Single,3,Management,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,5,10.333333333333334,0,5,14.428571428571429,Enrolled
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,19,no,0,7,12.94,0,7,13.76,Enrolled
Single,3,Nursing,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,8,13.258571428571427,0,8,13.258571428571427,Graduate
Single,1,Management,Daytime,high school,Portuguese,High School,Degree,no educational special needs,no,Yes,Female,No,19,no,0,5,12.25,0,5,12.0,Enrolled
Single,1,Tourism,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Female,No,19,no,0,6,11.666666666666666,0,6,10.0,Dropout
Single,4,Tourism,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,21,no,0,6,13.571428571428571,0,6,12.5,Graduate
Single,2,Journalism and Communication,Daytime,high school,Brazilian,High School,Some Schooling,no educational special needs,no,Yes,Female,Yes,20,yes,0,6,11.8,0,6,11.833333333333334,Graduate
Single,1,Management,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,20,no,0,5,14.2,0,5,13.285714285714286,Graduate
Single,1,Management(evening attendance),Evening,did not complete high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,41,no,0,5,11.0,0,5,11.8,Graduate
Divorced,1,Nursing,Daytime,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,32,no,0,7,13.625,0,7,12.6375,Enrolled
Single,3,Nursing,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,18,no,0,8,14.652857142857142,0,8,14.652857142857142,Graduate
Divorced,1,Social Service,Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,35,no,0,6,11.333333333333334,0,6,11.333333333333334,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,No,Female,No,32,no,0,7,13.7,0,7,0.0,Dropout
Single,1,Social Service,Evening,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,37,no,7,11,13.727272727272728,4,8,14.75,Graduate
Married,2,Management,Daytime,degree,Portuguese,Degree,Some Schooling,no educational special needs,no,Yes,Female,No,30,no,4,7,11.75,3,8,11.142857142857142,Dropout
Single,2,Journalism and Communication,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Male,No,23,no,0,6,12.333333333333334,0,6,13.0,Graduate
Single,2,Journalism and Communication,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,Yes,Female,Yes,20,no,0,6,14.0,0,6,13.857142857142858,Dropout
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,21,no,0,5,11.5,0,5,11.75,Graduate
Single,1,Management,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Male,No,19,no,0,5,11.2,0,5,13.2,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Male,Yes,18,no,0,8,15.07,0,8,15.07,Graduate
Single,1,Informatics Engineering,Daytime,high school,Portuguese,Completed Middle School,Unknown,no educational special needs,no,Yes,Male,No,18,no,0,5,10.0,0,5,12.0,Dropout
Single,1,Management(evening attendance),Evening,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Male,No,24,no,0,5,12.0,0,5,12.666666666666666,Enrolled
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Male,No,22,no,0,6,13.0,0,6,12.6,Graduate
Single,4,Tourism,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Male,No,18,no,0,6,11.0,0,6,11.25,Dropout
Single,2,Social Service,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,6,13.571428571428571,0,6,12.166666666666666,Graduate
Single,2,Communication Design,Daytime,high school,Mexican,Degree,High School,no educational special needs,no,Yes,Male,No,21,yes,0,6,14.6,0,6,14.2,Graduate
Divorced,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,Yes,Female,No,38,no,0,7,11.833333333333334,0,7,10.0,Dropout
Single,1,Oral Hygiene,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,7,12.625,0,8,12.5125,Graduate
Legally Seperated,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,36,no,0,7,11.5,0,7,12.333333333333334,Dropout
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,18,no,0,5,13.25,0,5,10.5,Graduate
Single,3,Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,7,12.60625,0,8,11.9,Graduate
Single,1,Veterinary Nursing,Daytime,other professional course,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,No,Female,No,21,no,7,10,13.75,4,9,13.2,Dropout
Single,2,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,7,13.598333333333334,0,8,11.933333333333332,Enrolled
Single,1,Social Service,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,11.142857142857142,0,6,12.285714285714286,Graduate
Married,1,Nursing,Daytime,degree,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,45,no,7,11,12.7,6,10,12.96818181818182,Enrolled
Single,1,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,20,no,0,5,10.0,0,5,11.0,Dropout
Single,1,Tourism,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,yes,Yes,Female,No,18,no,0,6,11.666666666666666,0,6,11.5,Graduate
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,14.0,0,6,13.142857142857142,Graduate
Single,2,Equiniculture,Daytime,degree,Portuguese,Completed Middle School,Unknown,no educational special needs,no,Yes,Female,No,25,no,0,5,0.0,0,5,0.0,Dropout
Single,6,Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,19,no,0,8,12.04142857142857,0,8,12.04142857142857,Graduate
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,18,no,0,0,0.0,0,0,0.0,Graduate
Single,1,Tourism,Daytime,degree,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,39,no,12,13,13.76923076923077,9,12,14.583333333333334,Graduate
Married,1,Agronomy,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,29,no,13,18,15.444444444444445,11,13,15.307692307692308,Graduate
Single,1,Basic Education,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,7,11.5,0,7,12.714285714285714,Enrolled
Single,1,Communication Design,Daytime,degree,Portuguese,Other Professional Course,Degree,no educational special needs,no,No,Female,No,23,no,0,3,10.0,0,6,0.0,Dropout
Single,1,Basic Education,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,No,21,no,0,6,12.25,0,6,10.333333333333334,Dropout
Single,1,Social Service,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,No,Female,No,18,no,0,6,14.5,0,6,15.166666666666666,Graduate
Single,1,Veterinary Nursing,Daytime,degree,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,23,no,0,6,15.571428571428571,0,6,16.375,Graduate
Single,1,Equiniculture,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,6,15.571428571428571,0,6,14.714285714285714,Graduate
Married,1,Social Service,Evening,did not complete high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,32,no,0,6,13.8,0,6,12.166666666666666,Graduate
Married,2,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,No,Female,No,29,no,0,5,10.666666666666666,0,5,14.8,Dropout
Single,6,Social Service,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,yes,Yes,Female,Yes,20,no,0,6,11.6,0,6,11.75,Graduate
Single,1,Social Service,Daytime,high school,Portuguese,Completed Middle School,Unknown,no educational special needs,no,No,Female,No,28,no,0,6,13.0,0,6,0.0,Dropout
Single,1,Management,Daytime,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,27,no,0,5,12.0,0,5,13.625,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,Other Professional Course,Unknown,no educational special needs,yes,Yes,Female,No,22,no,11,14,12.333333333333334,11,14,12.333333333333334,Graduate
Married,1,Agronomy,Daytime,did not complete high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,Yes,Female,No,37,no,0,6,12.875,0,6,12.9,Enrolled
Single,1,Social Service,Evening,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Female,No,28,no,0,6,11.0,0,6,0.0,Dropout
Married,1,Agronomy,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,No,Female,No,43,no,0,6,12.25,0,6,10.5,Dropout
Single,1,Oral Hygiene,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Female,No,32,no,0,7,0.0,0,8,0.0,Dropout
Single,1,Social Service,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,20,no,0,6,10.75,0,6,11.5,Enrolled
Divorced,1,Nursing,Daytime,did not complete high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,Yes,35,no,0,8,13.63,0,8,13.63,Graduate
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,21,no,0,5,13.0,0,5,11.5,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,18,no,0,7,13.533333333333331,0,7,12.228571428571428,Enrolled
Single,1,Nursing,Daytime,high school,Portuguese,Degree,Some Schooling,no educational special needs,no,Yes,Female,Yes,18,no,0,7,16.9,0,8,16.37777777777778,Graduate
Single,4,Social Service,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,6,12.0,0,6,12.0,Graduate
Single,1,Social Service,Evening,other professional course,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,22,no,3,6,12.5,2,6,13.285714285714286,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,19,no,0,8,12.764285714285714,0,8,12.764285714285714,Graduate
Single,2,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,18,no,0,5,13.75,0,5,12.166666666666666,Graduate
Single,2,Animation and Multimedia Design,Daytime,high school,Portuguese,Unknown,High School,no educational special needs,yes,Yes,Female,No,19,no,0,0,0.0,0,0,0.0,Dropout
